path,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"[18, 14, 21, 20, 23]",0.09927642620036344,0.09928157105031757,0.0992653074949597,9.932546123528266e-08,0.09934842645621429,0.09731041702588986,0.09929667751128543,0.09933989497065693,0.09928027620089597,0.09932494099821843,0.09943586334692517,0.09931870409696751,0.09930985739434245,0.09927176704196482,0.09917807991088702,0.09932057852842491,0.0994130624964652,0.09929089993152782,0.09938381624892469,0.09950480437874477,0.09925930857331972,0.09928036047266697,0.09925644678396307,0.0990310835565244,0.09936095160261002,0.09933337091312773,0.09940403505399781,0.0992782889990206,0.09925262873683009,0.0993385145689989,145.117868440831,0.09935092095531965,110.26797992927091,0.0993664778551756,0.09872445154558841,0.09932607693898252,0.09923459941844225,174.4446043097057,0.0992702069825598,0.09932775331752697,0.09928463358677535,0.09926825102867093,0.09935133598924828,0.09920352026696876,90.79797093820285,6.700022426896381,141.22758272307024,84.04712878726158,0.09919773741171467,0.09923145343748214,0.09918004436890289,0.09931668988097093,0.0993303465209609,133.3370304704128,59.25089957913298,0.0989378354715131,251.9962160145695,0.09932760429438214,0.09925366625782406,41.77709416433756,0.09933042837846756,132.9595291576651,0.09931560540949916,0.0993288469384095,0.0992992426735581,140.4925105836238,0.09897722469046179,0.09933407224638062,0.09925636768973112,0.09934502180249999,0.09931245119313416,0.09930127039632923,0.09936953896215615,0.09932580192510096,0.09937880082200778,0.09956936640877088,136.11275486013562,101.34244142220278,0.09806921234383707,0.09926575282972211,0.09918082985302208,0.0993432549021624,0.09935170104528007,0.09931536117372014,0.09971967390576986,0.09875956640433864,0.099259137328449,52.46820813980123,0.0993217395576242,98.48871989905304,32.398808462587006,0.09936079531129427,0.0992910973238344,0.09932662985121016,6.480766779930544,0.09951045351122785,86.14749141070872,0.09932674500941,31.302114200953937,0.09931721371706759
"[19, 17, 6, 7, 5, 1, 0]",1.4028543022997952e-16,1.8439304943194448e-16,1.6485033681109127e-16,1.8806129235387913e-16,2.0046578273062918e-16,6.765277747138415e-13,1.9614109866531183e-16,1.9526628264440853e-16,1.716609118349371e-16,6.013739439510087e-13,2.0499086105024486e-16,3.1763772314919635e-13,1.68214586811686e-16,1.752806540819947e-16,1.8589415883049664e-16,2.371644616587985e-16,1.9822155626380421e-16,6.604481397786843e-13,4.733439917809874e-13,1.9106292367473915e-16,2.65498544422973e-16,1.508737722615467e-16,1.8871863735481088e-16,2.0640042657346924e-16,1.8218263621519847e-16,1.703872708443693e-16,1.5082299145247405e-16,1.7329591621300577e-16,2.1547932675932154e-16,1.72406236417003e-16,1.8481879043341996e-16,1.9004818487867293e-16,4.5192925899784416e-13,1.6408558931421745e-16,5.497347098478906e-13,1.7447972977956187e-16,1.755904276509679e-16,1.8865462115272776e-16,9.52937804375498e-13,1.8460267674420338e-16,6.801513435001159e-13,1.6646817157539815e-16,1.638071739283805e-16,2.0058018706380076e-16,7.740263519444405e-13,1.8505597600955737e-16,2.747548490261695e-16,1.9165054964686767e-16,6.411915161638539e-13,1.588300402478847e-16,4.2510789764544046e-16,1.4766993710056179e-16,2.070913807770789e-16,1.9007308391884196e-16,1.9985760371301216e-16,1.7167284821251684e-16,1.6878569080929705e-16,1.688258221219931e-16,1.809557097890563e-16,1.9675691931946688e-16,1.4244981507522835e-16,4.548215352326456e-13,5.683125969366377e-13,1.783088335976142e-16,4.828874874715458e-13,6.373686558091111e-13,1.5773149423866618e-16,2.2208685794072303e-16,3.629169629020732e-16,3.027577456327479e-13,4.882112362350891e-13,5.433886490518529e-16,1.9816697440297806e-16,1.466750918374454e-16,4.445019824391046e-13,1.8446394407246987e-16,6.176057383233841e-13,8.49010871108061e-13,2.2111794506024046e-16,1.4654029075477574e-16,5.988173788108273e-13,5.348892029491396e-13,1.8949440839280052e-16,9.184591247410936e-17,6.123902898155761e-13,1.8095880033715543e-16,1.732001110160024e-16,1.7487969328608843e-16,1.6526951383617993e-16,1.7382632269205983e-16,1.6142736581090885e-16,4.621017861670594e-13,1.6719101794609046e-16,1.7696019163275764e-16,1.7840182520393555e-16,1.5111399395941365e-16,6.635253005137155e-13,1.7282420790895101e-16,1.8541815281923248e-16,4.848979890610516e-13
"[19, 20, 23, 12, 11, 2, 0]",0.09999999999999987,0.09999999999999983,0.09999999999999985,0.09999999999999983,0.09999999999999981,398.4117551142525,0.09999999999999981,0.09999999999999981,0.09999999999999983,341.50884343002195,0.09999999999999981,192.26211591572203,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.09999999999999976,0.09999999999999981,256.4870636846918,206.47428039652988,0.09999999999999981,0.09999999999999974,0.09999999999999985,0.09999999999999983,0.09999999999999981,0.09999999999999983,0.09999999999999983,0.09999999999999985,0.09999999999999983,0.09999999999999978,0.09999999999999983,0.09999999999999983,0.09999999999999981,264.7626786485911,0.09999999999999985,270.8513408906478,0.09999999999999983,0.09999999999999983,0.09999999999999983,419.43178220888893,0.09999999999999983,440.7823062115766,0.09999999999999985,0.09999999999999985,0.09999999999999981,351.5818171140411,0.09999999999999983,0.09999999999999974,0.09999999999999981,338.6271878200911,0.09999999999999985,0.09999999999999959,0.09999999999999985,0.09999999999999981,0.09999999999999981,0.09999999999999981,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.09999999999999981,0.09999999999999987,277.39279718709884,318.30082263899686,0.09999999999999983,295.9349106351265,343.35057914099883,0.09999999999999985,0.09999999999999978,0.09999999999999964,175.90367822076016,205.58874326982078,0.09999999999999948,0.09999999999999981,0.09999999999999985,232.9896286831708,0.09999999999999983,348.07866137769633,341.9668235368536,0.09999999999999978,0.09999999999999985,307.7482693980803,296.47896706452065,0.09999999999999981,0.09999999999999992,346.4291335029516,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.09999999999999985,0.09999999999999983,0.09999999999999985,259.6471637909737,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.09999999999999985,305.83339440886976,0.09999999999999983,0.09999999999999983,290.305655905997
"[19, 17, 6, 7, 5, 1]",12.213610552173535,49.858297926435235,0.1,115.15116625846038,1e-07,0.1,0.1,171.53942111846007,0.1,0.1,0.1,50.030620924483806,0.1,0.1,0.1,0.1,78.29492818502345,0.1,0.1,0.1,0.1,0.1,0.1,105.652522281651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,116.80351126808507,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,125.51927948494438,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,232.59919180249707,216.5674761674025,0.1,79.72163006972511,20.274241562778855,108.1626863998974,0.1,0.1,83.17965826483791,0.1,35.06131345390423,0.1,65.57927051885258,204.38859647636065,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,96.72327077009517,0.1,0.1,0.1,72.28884315725352,0.1,0.1,0.1,50.813530086396774,0.1,0.1,92.33009865758312,167.85501851598758,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"[19, 18, 16, 15, 7, 5, 1]",1.8506739024151193e-18,7.62069503248671e-18,4.769718262281532e-21,6.184580270628501e-18,1.999444455824659e-26,1.857963962547776e-20,8.229926668407538e-21,8.108315243305316e-18,1.1389114778488562e-20,1.659909454655206e-20,9.08542474884839e-21,9.980829979578412e-18,1.7393341342231958e-20,1.0385563347846557e-20,1.757044353583965e-20,1.724621047542826e-20,6.20116127582951e-18,1.731269402826038e-20,2.0537662877390733e-20,1.5547017990994728e-20,1.6931290730842633e-20,1.8099573146396913e-20,1.4009783652170915e-20,1.9978368246123566e-17,1.77884518006935e-20,1.8660065609405013e-20,2.002921441568951e-20,6.433795446018444e-21,1.5683789220272043e-20,2.0101622150597466e-20,1.7855394553082985e-20,4.779568013407426e-21,8.661838699077909e-21,1.5343020704470003e-17,1.961438833120573e-20,2.1099326018941712e-20,2.0447942439878996e-20,1.8468127004205513e-20,9.682415264796622e-21,1.8135534449303532e-20,1.756533638395389e-20,5.142284768615148e-21,3.741235924896957e-21,1.9467410092153187e-17,5.0933329009159464e-21,1.982382403804501e-20,2.055636067646577e-21,2.0424312311312848e-20,1.4677493183889687e-20,4.547492019114714e-21,2.1379850351165666e-20,1.5331542943114334e-20,1.8533161995218362e-20,1.2661422848735335e-21,2.1958210017544265e-17,3.2394051227436235e-17,1.6412445144988912e-20,8.818711285222518e-18,3.814849043513301e-18,3.448611317446488e-18,3.8350537447215765e-22,1.830069404719234e-20,1.7331246688504595e-17,1.2493427312469428e-20,6.7211224085835575e-18,5.433512742208422e-21,3.538700137093731e-18,1.272884522175545e-17,1.3649598174049804e-20,1.8081780069829336e-20,1.3066980454569105e-20,4.5366165821734574e-27,1.842075000549003e-20,1.6122509632288813e-20,1.9330863408353408e-20,1.6193750911577218e-20,1.7131317960702674e-20,1.461655558590026e-20,1.5212798618408272e-20,7.538436293184342e-18,1.697177362280361e-20,2.098334686763529e-20,1.1616770215287493e-20,9.205790782616199e-18,2.0921160767398445e-20,2.109688910361033e-20,1.9947520142795093e-20,8.692709883763436e-18,2.7513967106765693e-22,1.9654234114886746e-21,1.6385753338015947e-17,3.5313921679350105e-17,1.7264373017164986e-20,1.631124988563044e-20,2.10021849587575e-20,2.106576690723765e-20,2.1159380123389113e-20,1.9183094683326465e-20,1.8255766555328858e-21,7.628769738980804e-21
"[19, 17, 15, 9, 10, 3]",0.00012036201913779425,4.808965554863432e-06,0.5610303994803042,0.0003920423299587422,6.896819252966424e-06,5.356842838222383e-05,2.20498351980653e-06,0.00019239606085958458,7.101791553420761e-05,8.674201869312485e-05,0.06154281254067444,8.779027473728015e-05,0.05448701450461068,0.00012957141624586545,9.670779780405557e-06,7.742522710267516e-05,0.0001818429597281717,8.847418817355048e-05,6.386256737391451e-05,8.409503975038476e-05,1.0270755235806739e-05,8.729877364535801e-05,0.00015522649810829146,5.479185527930538e-05,0.00011908523227422148,5.755142163520244e-05,1.3500523370814907e-06,0.3498953630269344,0.00012905963711306635,8.279467930611258e-05,6.720509491198469e-05,0.41501048030697957,0.00010891548096103297,4.8073663303557e-05,8.761260616376148e-05,8.037626522435653e-05,8.82540072193737e-05,8.733027030253873e-05,0.08415871503468866,8.774291802709984e-05,9.537439914708118e-05,4.849473238627448e-05,1.3917932278798333,1.0708181484410363e-08,2.32301900663587e-05,9.250866176502927e-05,1.0638497883626417,7.30612718157398e-05,8.929624189901649e-05,0.00026994337292455015,7.09765669629583e-05,8.838953404465287e-05,9.389084240507012e-05,0.0012177710459390515,0.33887173942988186,3.415449838638199e-05,6.8434105607452e-05,0.0001250241112046497,7.581077400910462e-05,0.0005328424933219107,0.001128177382425923,0.0762420416149906,0.19754454193628027,0.00014494537543600688,0.06015033096860011,0.5931261763485692,4.2275878541655025e-05,0.00021094047743201906,0.00017499050633902434,7.328772136859775e-05,1.082969770025942e-05,0.00035017350461848443,9.329896480862682e-05,0.07972495670961957,2.5948717328131078e-05,0.20311731306486602,0.014551979332655233,0.00012123180197999148,0.00011651205962498926,3.059983688550455e-05,0.45816937932118884,0.013475906714564544,0.0001738816111456199,0.00010253698082510871,9.215732559481716e-05,0.19375910453200176,7.951240204834517e-06,5.987228363923121e-05,0.005607905036651563,9.232613999064624e-06,0.04286485363812284,0.2856237003058412,7.127594466854946e-05,0.21708891077658654,0.4313449666281896,8.720618818856645e-05,9.125099810028017e-05,0.00010528927366742676,1.8463736701073954,8.971622636105785e-05
"[19, 18, 14, 9, 10, 3]",0.0998796379808622,0.09999519103444515,292.00063684568335,0.09960795767004126,0.09999310318074703,0.09994643157161778,0.09999779501648019,0.09980760393914043,0.0999289820844658,0.09991325798130687,212.0840633731125,0.09991220972526273,242.00737588217206,0.09987042858375413,0.0999903292202196,0.09992257477289732,0.09981815704027185,0.09991152581182644,0.09993613743262608,0.09991590496024963,0.09998972924476418,0.09991270122635465,0.0998447735018917,0.0999452081447207,0.09988091476772579,0.09994244857836482,0.09999864994766293,261.0090672265168,0.09987094036288693,0.09991720532069388,0.09993279490508802,344.65879342562187,0.09989108451903897,0.09995192633669644,0.09991238739383623,0.09991962373477566,0.09991174599278063,0.09991266972969746,110.65266530875952,0.0999122570819729,0.09990462560085293,0.09995150526761373,355.0263112259665,0.09999998929181853,0.09997676980993364,0.09990749133823497,393.81113114329594,0.09992693872818426,0.09991070375810097,0.09973005662707546,0.09992902343303706,0.09991161046595536,0.09990610915759493,0.09878222895406095,309.96952540706525,0.09996584550161364,0.09993156589439256,0.09987497588879536,0.09992418922599089,0.0994671575066781,0.09887182261757407,289.8064433457248,391.56149644408424,0.099855054624564,212.6911681273452,244.9132107556052,0.09995772412145834,0.099789059522568,0.09982500949366097,0.0999267122786314,0.09998917030229974,0.09964982649538151,0.09990670103519139,402.5401879980295,0.09997405128267188,339.49786353106936,199.89277293397785,0.09987876819802001,0.09988348794037501,0.09996940016311451,287.4608839423208,397.04987749731936,0.09982611838885438,0.0998974630191749,0.0999078426744052,296.1302446195921,0.09999204875979517,0.09994012771636078,0.09439209496334845,0.09999076738600095,344.96302351993035,312.90068695726404,0.09992872405533146,269.37400257671925,492.34155479689855,0.09991279381181145,0.09990874900189972,0.09989471072633258,258.4717900593824,0.09991028377363896
"[19, 17, 6, 7, 5, 4]",0.0957700483391629,0.09609481426887423,0.09751411933598914,0.09884724859887088,0.09556268740559686,0.09478700023764695,0.09693867392072249,18.258070408938753,0.09544565300125055,0.09563293707363134,0.09761066547955291,244.0449568148312,0.09554464933080342,112.61534061585463,0.09568139698632325,195.77825650662282,173.38702502849551,0.09539858310968641,0.0951513883895441,0.0949677109930862,0.09556663372943788,0.09490768291373863,0.09728648076139794,0.09523200904624415,0.09512022420147319,129.4119756989865,0.09382805411506685,0.0969826011198254,66.28392130819016,0.09475443427904295,188.84616668732798,0.09755238222184458,0.09743721945760048,0.09589660164532887,0.09439323343943695,0.09491806912153739,0.09550633490356325,0.09461331827715509,0.09702148402697028,0.09609631447321806,0.09509841196967474,0.09546793749732871,0.098778261731231,0.09639024691349163,167.1072039084226,0.09519296379876993,0.09919226275625012,0.09521514894121065,0.09501148858308793,0.09803666812636852,0.09510696219667777,0.09432318468003564,181.29418309996964,0.0996749509791166,0.09560323946216845,0.09499914403138003,0.09412970308706915,33.00234061538635,0.09499532530172126,0.09914993324887553,0.09956526906163711,0.09431624737657131,85.20383829285797,0.0985115161572975,0.09548956537342618,0.0979276589301423,0.09794573089315887,0.09808249425724484,0.09736270515422535,0.0955083472618495,0.09616446589603261,0.09880580667928594,0.09528512429618413,0.09519359136849852,0.0943557037311956,0.09573960785261648,0.09523284648071398,26.701796925005237,0.09615357302862759,0.09801517107672475,0.09758339024741274,123.27678210970943,9.741121108409055e-08,0.08985101012726686,0.0946789893083157,0.09523468884717828,0.09564569123873085,0.09679544404417606,0.0999324645494117,35.33191651248413,0.09688649191843655,0.09526858040182457,0.09500619871440405,181.0454058253175,0.09534180495719818,176.88403728204636,154.0996324379874,0.09655427076768974,0.09938807890207563,0.0956582268987019
"[19, 18, 14, 9, 8, 4]",0.004229951660837102,0.0039051857311257713,0.002485880664010857,0.001152751401129127,0.004437312594403148,0.0052129997623530456,0.0030613260792775156,0.43908735384182407,0.004554346998749457,0.00436706292636868,0.0023893345204471046,9.973246587119512,0.004455350669196581,4.024140144930497,0.00431860301367675,9.116311052197862,4.584845236110698,0.004601416890313581,0.004848611610455916,0.0050322890069138095,0.004433366270562114,0.005092317086261378,0.0027135192386020675,0.004767990953755844,0.004879775798526818,6.429861813511414,0.006171945884933147,0.0030173988801746095,2.2990986153490263,0.005245565720957055,10.141443816090424,0.0024476177781554277,0.002562780542399541,0.004103398354671139,0.0056067665605630404,0.00508193087846263,0.004493665096436742,0.005386681722844899,0.0029785159730297385,0.003903685526781945,0.004901588030325266,0.0045320625026712925,0.0012217382687690188,0.0036097530865083862,2.8430935013507987,0.004807036201230082,0.000807737243749876,0.004784851058789342,0.004988511416912085,0.0019633318736314888,0.004893037803322225,0.005676815319964366,8.673476576332144,0.0003250490208834073,0.004396760537831549,0.005000855968619978,0.005870296912930852,1.290009954696959,0.005004674698278736,0.0008500667511244821,0.00043473093836289057,0.005683752623428693,4.832261583938685,0.0014884838427025003,0.004510434626573824,0.0020723410698577065,0.0020542691068411363,0.0019175057427551667,0.0026372948457746626,0.0044916527381504935,0.003835534103967403,0.0011941933207140535,0.004714875703815874,0.004806408631501491,0.005644296268804401,0.004260392147383513,0.004767153519286024,1.0788573029044874,0.003846426971372408,0.0019848289232752684,0.0024166097525872596,6.416161206425105,2.5887889159094284e-09,0.010148989872733147,0.005321010691684299,0.004765311152821732,0.004354308761269141,0.0032045559558239465,6.75354505883081e-05,0.15528420829312067,0.0031135080815634635,0.0047314195981754325,0.004993801285595947,8.557104435315741,0.004658195042801824,10.127360398234881,7.433335876045172,0.003445729232310272,0.0006119210979243736,0.004341773101298101
"[19, 17, 6, 7, 5]",0.1,349.3727111254051,0.1,152.58197653111387,0.1,0.1,0.1,0.1,0.1,437.6067486315577,0.1,0.1,0.1,333.2309016089571,0.1,0.1,0.1,0.1,0.1,0.1,0.1,253.16205367551757,0.1,0.1,0.1,156.16141587515793,0.1,0.1,0.1,0.1,0.1,0.1,209.02626080386597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,316.6615805249026,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,322.20349448070624,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,236.6571682868671,0.1,0.1,0.1,0.1,0.1,186.399597645997,0.1,276.5298493087046,310.08117824109064,347.1385505897042,0.1,0.1,234.95639867606536,300.45530536402634,0.1,302.8432235232675,0.1,0.1,0.1,345.73181543608723,0.1,0.1,0.1,0.1,0.1,0.1,353.6443042296777,0.1,0.1,0.1,449.4747965561516,0.1,319.1922724963524,330.1312240865975,0.1,0.1,147.3629509502895,310.49941731500667
"[19, 18, 16, 15, 7, 5]",1.5152553739203246e-20,5.340059719022406e-17,4.7697182622816e-21,8.194927696952635e-18,1.999444455824631e-20,1.8579639625477495e-20,8.229926668407538e-21,4.726794103907952e-21,1.1389114778488401e-20,7.263875794744466e-17,9.085424748848262e-21,1.9949442551679443e-20,1.7393341342231714e-20,3.460790638119846e-17,1.7570443535839896e-20,1.7246210475428507e-20,7.920259229531666e-21,1.731269402826038e-20,2.0537662877390733e-20,1.5547017990994728e-20,1.6931290730842633e-20,4.582125108392092e-17,1.4009783652171116e-20,1.8909504302098008e-20,1.77884518006935e-20,2.9139822658880696e-17,2.002921441568922e-20,6.433795446018444e-21,1.5683789220272043e-20,2.0101622150597752e-20,1.7855394553083238e-20,4.779568013407426e-21,1.810551754954478e-17,1.3135752973431604e-20,1.961438833120573e-20,2.1099326018941414e-20,2.0447942439879285e-20,1.8468127004205774e-20,9.682415264796622e-21,1.8135534449303532e-20,1.756533638395389e-20,1.6283640223388057e-17,3.741235924896957e-21,1.5509497960819828e-20,5.0933329009159464e-21,1.982382403804501e-20,2.055636067646606e-21,2.0424312311312848e-20,1.4677493183890105e-20,4.547492019114585e-21,2.1379850351165362e-20,4.93987671205238e-17,1.8533161995218362e-20,1.2661422848735155e-21,9.440363849668601e-21,1.4957948349731082e-20,1.6412445144988445e-20,1.1061880292098563e-20,1.8816235525756315e-20,3.1883558297511082e-21,3.8350537447215765e-22,4.330990430892864e-17,2.083591956259688e-20,1.2493427312469428e-20,1.9169625283490714e-20,5.433512742208499e-21,5.396065111880794e-21,1.1608532319012257e-17,1.364959817405e-20,5.0001519179430445e-17,4.0518246954061475e-17,1.5748345049169117e-17,1.842075000548977e-20,1.6122509632288813e-20,4.5419100497255824e-17,4.865498375126844e-17,1.713131796070292e-20,4.4265248104410565e-17,1.5212798618408272e-20,7.793818626235873e-21,1.697177362280361e-20,7.25461060647258e-17,1.1616770215287493e-20,1.273473247122001e-20,2.092116076739904e-20,2.109688910361033e-20,1.994752014279566e-20,1.710707732563251e-20,9.73015775407039e-19,1.9654234114886746e-21,1.774692497490381e-20,2.1038347254411454e-20,7.759900549559856e-17,1.631124988563044e-20,6.703735144374422e-17,6.954467415409401e-17,2.1159380123389113e-20,1.9183094683326194e-20,2.6902236314529e-18,2.3687285587838616e-17
"[19, 17, 6]",0.1,0.1,403.26803885393804,0.1,0.1,0.1,529.3458385127808,0.1,0.1,376.26777693691764,0.1,0.1,493.7923163709635,0.1,561.9788327184465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,344.078436111463,0.1,0.1,399.8138885885033,0.1,0.1,0.1,501.7551857341772,474.40895552888236,468.356476261024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,556.3905651731984,0.1,0.1,510.31440000869907,0.1,0.1,0.1,0.1,0.1,0.1,0.1,473.06740965596526,0.1,494.56694144895573,0.1,0.1,458.3542835003533,0.1,0.1,0.1,0.1,0.1,359.77107937886205,0.1,553.7681402898285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,664.4664778300712,0.1,0.1,0.1,0.1,435.02456843162673,0.1,0.1,0.1,0.1,0.1
"[19, 18, 14, 9, 8, 7, 6]",1.587923306628797e-47,5.319627231835426e-47,9.057260875466533e-44,1.538271609810105e-47,4.670029156937238e-47,5.499996938962799e-47,2.1360119422199325e-43,2.196369029623806e-47,5.458466554272166e-47,1.3918718058817407e-43,2.401133377392406e-47,3.6872552303073364e-47,1.97590251903392e-43,3.0915843755432874e-47,2.4476810025269718e-43,1.3895889689870697e-47,3.3610265023576296e-47,6.344958071683292e-47,5.854877186611892e-47,4.2596767008539724e-47,4.1799744237535054e-47,2.6544400295027166e-47,3.5070083539444937e-47,5.24386716316915e-47,4.0203117770974358e-47,6.169439812585718e-47,6.24484228127138e-47,3.4077442230390794e-47,1.622371613045052e-43,6.684578333077057e-47,4.305073096773812e-47,1.2457759562576203e-43,2.878726820154812e-47,1.3103627605994214e-47,5.648969316839811e-47,2.656800310720038e-43,2.796944358556311e-43,2.7221331263877163e-43,3.6359973364513137e-47,5.418263406869402e-47,4.831539047918927e-47,6.001042539615622e-47,6.53407898727205e-48,2.6752717791346884e-47,3.290624703161407e-49,6.330717265641722e-47,9.705261539001295e-48,6.503157108834144e-47,3.5689703982012338e-47,1.5227583411210396e-47,6.042979552580845e-47,2.6623049089613325e-47,5.874545105110431e-47,3.052830226348688e-48,2.9100283231378654e-43,3.515081536018151e-47,6.708489760490484e-47,2.0817777671232162e-43,5.506835869540038e-47,1.110649158038663e-47,4.8979120072961166e-48,5.437044522660845e-47,5.973533165461115e-47,2.0544749554923474e-47,5.889637121809248e-48,1.1500486167847074e-43,1.5122394330308449e-47,7.154423502377989e-44,2.9455427068258925e-47,6.158508654406671e-47,1.6132937231344081e-43,1.3974453352526528e-47,4.404906988418226e-47,2.82224968428951e-47,6.128709176712133e-47,2.832567982233993e-47,2.2179053779813676e-43,4.529103710149128e-47,2.140117108647726e-43,1.9681224882440213e-47,3.086388129113125e-47,3.344429566246675e-48,2.6054894373536276e-47,7.340879080541307e-48,4.551452288579788e-48,5.942579848516891e-47,2.8241099590775123e-47,3.4722998667008203e-47,5.045871856888062e-49,3.3314025821351464e-44,3.116115596545121e-47,6.696637028630369e-47,6.756047003837682e-47,6.330280979432468e-47,6.458047154384533e-46,6.683677192235857e-47,1.6984153297713122e-47,3.4363408391695966e-47,7.601720858875467e-48,3.627929929128539e-47
"[19, 17, 6, 7]",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,876.2350536595012,0.1,843.0788453696234,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,885.9905604834748,990.5075812961569,944.333976962321,0.1,0.1,0.1,0.1,0.1,0.1,0.1,910.4327889137313,0.1,848.1764767359772,0.1,0.1,0.1,0.1,862.4042596838503,972.2546929541056,0.1,0.1,0.1,1012.0165017667379,0.1,0.1,0.1,0.1,0.1,0.1,895.8021182784961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,868.6113214233027,0.1,0.1,0.1,744.0579337354762,835.1443863093118,0.1,886.1599578772248,865.5711969252853,0.1,909.0421592760413,0.1,0.1,853.4666286893017,0.1,0.1,0.1,0.1,893.9496595283748,916.8340217109087,904.5813056055129,1033.4618173601636,765.2376469934036,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,923.3139874218197,0.1,0.1
"[19, 18, 14, 9, 8, 7]",1.1235727640664473e-26,3.7813899339690485e-26,1.7391941932571128e-26,1.0802692323312495e-26,3.2805580847135676e-26,3.86195127291406e-26,2.8435002697647977e-26,1.5476284118463032e-26,3.834672300354668e-26,2.599561871025053e-26,1.8665989630532328e-26,2.2773219530833846e-22,2.826263975824348e-26,1.928032221292085e-22,3.084643383400312e-26,1.060358608833009e-26,2.3601433476645338e-26,4.5081637095737234e-26,4.1181821661491536e-26,2.989174634725673e-26,3.05770281290798e-26,1.8825093176210064e-26,2.4702062795604763e-26,3.716782639823106e-26,2.5565665573030464e-22,4.490755962767226e-22,4.520184878773702e-22,2.3988745354240564e-26,3.3242909852853867e-26,4.691004907005091e-26,3.03288514485508e-26,2.1946691173689906e-26,2.053609505485276e-26,9.751090469450224e-27,3.813729054677074e-22,3.742249529762833e-26,3.6071824434100226e-22,4.0966307705263414e-26,2.5629860368436386e-26,3.8108077254547536e-26,3.418822386497498e-26,3.6583502864636333e-22,4.499245173285151e-23,1.9944441852565892e-26,2.3598538693514648e-28,4.4849944940402697e-26,6.949179888708516e-23,4.5637000947456116e-26,2.5977780839283e-26,1.0798035046562829e-26,4.457649922726693e-26,1.960367650125267e-26,4.1515429495125276e-26,2.014124050435849e-23,3.7364573744534994e-26,2.53055705124113e-26,4.7177267794917873e-26,2.866384454439845e-26,3.904137127595671e-26,8.011816130319557e-27,3.493791822091045e-27,3.8212737159943906e-26,4.245082674748778e-26,1.4458991981555286e-26,4.245318739368345e-27,1.5032687993868813e-22,1.0638992878447499e-26,1.01628598551262e-26,2.0860918686462033e-26,3.236840455134514e-22,2.086907559231814e-22,1.0244690964838429e-26,3.1361864031377284e-22,1.797902665544522e-22,4.3363730275247733e-26,1.8445088646806946e-22,4.3316473851292095e-26,3.2530848523992604e-26,2.587337613106543e-22,1.4060343145201428e-26,2.1675557043658356e-26,2.4208268378891577e-27,1.8342194689558177e-26,4.922244630116359e-23,3.411440545713221e-23,3.8002398143759145e-22,2.0990531279088521e-22,1.8647888072715016e-22,3.645330995560368e-28,3.5528677138731844e-27,2.2222521084253114e-26,4.7358070535398004e-26,4.8003424461092054e-26,4.4589887333456424e-26,1.3002538357443027e-28,4.702323988207391e-26,1.192391948951763e-26,2.2493525793568793e-22,5.366093165439234e-27,2.725832860663668e-26
