link,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(14, 9, '0')",7535.137504358967,4536.086811763995,4348.875336390973,10188.040421908028,8672.847563093492,4857.868102533439,7267.413674863746,4086.252991783984,3769.6952373208956,4261.989601694941,7251.0192655264445,5078.742899121468,4152.836878395995,4100.174887970981,5766.322390988815,2969.533231146975,2469.5576342726276,4746.898911894979,905.0994967310709,1843.295269173238,5625.447042633827,2209.507729376666,7732.556518317048,1403.5809951059282,7603.412202301232,4551.166852285681,3297.474900463255,1091.6201621248422,9860.633024620523,2082.636907445585,5949.583678625705,5915.154431690427,3839.436627292908,7238.545722268159,3516.1859465118123,5855.674442395791,4710.565657675216,3552.508382851377,2278.4285002576153,7004.82449168835,5831.606674532302,8131.2309963609705,7199.6160140066495,3990.631455899347,5897.177707935734,4210.8689496090665,7280.679598468934,5782.697418833577,3105.613907335441,5165.53109317974,886.5572959195897,7681.563585730815,4455.164347222977,6623.394335735979,4625.963743076171,3437.236071509618,4230.766268660583,3539.0985490713515,4623.564709521963,5975.523974349953,12558.368497893765,4062.8947688707203,5461.304530251109,12141.532208589437,4956.303059729379,5751.752615145986,6140.13080044871,6298.913377282914,9628.236003005784,6512.7010463158895,4615.985053302286,9430.067268555898,5259.156497127895,5305.862179518377,3209.3938686635415,5334.212434230416,3333.9504132158186,6217.986025255742,7015.282012763708,6508.893192874342,11774.35213147013,5141.555638419831,8650.61243537104,3699.557342624131,3744.194171960589,6039.883244749995,9340.781382535119,10380.328255561573,6236.137639100265,7030.307971001476,10387.166807039612,2769.5411002931273,1380.5774313728677,6208.549733516301,1966.98059585907,2382.347309183614,3863.6359149324344,9387.681893508037,8196.784758457388,5782.684939638972
"(14, 13, '0')",420.75627261214913,4205.145309054204,2109.2665491949465,2209.875917175252,2613.937162339269,2105.2243564476425,1484.359304001712,1881.476905276859,543.5646414261049,1929.086316855255,2872.5343307289213,1881.0125817787962,3156.2666271389526,2761.3146374540693,2510.215070390882,437.70442337539583,3098.2231901001323,2829.2453557612316,933.9361669052118,1204.2689331735523,2311.591527989469,990.482406403901,2967.073789875287,942.3231514023012,2061.1752161463737,376.73451656183755,346.9648971025861,1537.1001663972079,2110.883854700755,2384.3192181920094,3215.5533904466456,4067.3779227208906,1139.9680960916003,1843.0652297562306,2485.8044232159623,1873.1769805195995,704.8109625638203,1723.9901838309388,443.1727391339399,1525.1670615759544,2989.258717269362,1292.855343364329,1002.8075191132566,798.3378376732646,1360.4940175954675,1806.0078338529104,861.2900901028679,809.4824261752938,312.6265610869713,426.4741793648429,606.4346442538304,3404.501895553282,3681.2713327897063,2732.4442811996887,809.274714991699,41.09956895428219,588.713013582352,78.77911705645924,4383.245513317999,2495.224174910465,934.0354065074605,712.3593593737589,795.0451870051556,1560.036475668079,16.220413362708463,2090.294604221414,2148.5823571508568,2364.277016774652,2962.5920366132304,1524.3956306726816,2953.4046723395168,2192.5334859447726,1031.5907199497533,1374.5528944429082,1790.7047286310533,998.3793981182403,124.12699613771349,2117.8851476325776,1404.3281716866768,2.263447552821055,1203.444489478441,1683.7560131639143,659.1636267639271,2861.1293005685816,1843.6637190258293,1098.0877772501299,814.0010684986241,1114.7360609079396,1897.3686066320624,1428.5442023184041,2009.8275625953981,1756.1551346711394,1894.6825013932398,2103.8450613001064,576.0568245368173,2964.5266621678393,1346.8299218119744,1602.7910320077885,1829.3740082501947,128.3385772285227
"(14, 18, '0')",1023.9451769590652,3563.372053173338,3641.4502925304005,3594.4754942123914,1769.4546312626512,2422.09034033593,2899.4017075335987,2522.0999246575175,3417.6398831082815,4481.539768731176,2067.6647475775803,1445.0712732852576,1737.299589229152,1188.6100875470306,542.0636595675544,1869.0177651676124,1458.4677358879537,2826.7360016286366,1237.3636182963035,2830.3419325852847,605.2411958813865,2808.941091980292,1098.2394241067432,1514.1493155342284,1376.2199959459108,851.3612483912054,1697.7101079793292,1585.0341009336914,2879.420394337875,1725.0774053495063,1083.757115845988,2301.7754623418855,2392.7071658925865,878.9847855545795,1093.641468398295,1287.757992262667,2965.2904625160163,826.88487705065,816.6275090430817,2241.835830285112,2323.189406774209,1401.648388779017,2704.995739561449,1444.4658024483017,400.173610937244,5071.361125944527,2196.742884361871,1556.9284300721354,416.82899655911024,885.1556551360744,3007.1258739112714,3831.4798025295477,2104.166851573389,914.7739726860884,2954.9023615373662,1904.5383636004858,2033.575394130955,2627.2149454425153,298.1327251521149,663.1738774313142,2198.679998967997,1558.1834519751874,2426.62474858789,1415.0591303202084,1183.6038358697047,2313.314013631649,484.34979149998986,1147.356645524804,3547.298856021562,2357.7655895172275,864.6113096816705,1314.2760273069307,3118.647128319599,2232.439627832574,1820.1583331224936,4274.745898468952,3582.977046141431,1672.7551746900758,1858.5933231784459,674.9547259508213,1274.8848034634207,935.976748024673,224.12324278116336,316.1720324399795,1860.5686209878365,1899.9206905074577,1726.4368940744664,3497.9506893097173,288.0896616390304,2207.8356123762087,1127.3974565174874,2653.252221300567,3418.1170364703103,1673.7532059020875,3656.399541531255,1635.9902303896463,2053.8975427110868,822.9228562440871,2201.7061863941058,3572.3957212785517
"(14, 21, '0')",2483.5922395176185,4488.0598770194665,6047.277151417951,2251.304044007119,4646.641059883185,12812.912120287725,5276.664676251446,1694.9813992878046,6573.80620411897,2677.1547645845003,3466.09606705743,2413.6063851907797,4561.829287717532,6571.458989454284,6413.29850379337,2369.430336342828,4968.259327532349,5717.706793241767,3270.9303888094655,5315.065355323965,6333.603743641016,5754.120034453193,6140.67728143971,7190.598965169473,2240.856021616605,1532.801459657881,3466.591090721138,6625.852679138037,3795.132156341477,3080.644705069953,5239.958489439959,4294.657790310315,4014.9516879032335,3407.2890837897057,10549.534027827161,2206.652423027277,5427.726944356566,6833.318463711259,7071.942317615686,2484.0161164014244,6110.050809150843,5599.419220609401,2912.975283030704,7299.362105492362,1535.114365644135,691.1715086653875,6235.365886214355,7363.390020377176,8870.57552564053,7285.966590801899,4898.597880045937,4196.537595603495,2253.23799100388,3630.0341511307006,6877.137710357898,8918.59310565556,3223.7329341449076,3213.7920843527263,6003.689885390293,2378.8826420188516,4320.326081639275,6265.821608495885,5355.534099504728,2709.7167669961045,1959.0071615187758,3401.5718615136334,5068.84072329743,4521.231553384499,6304.578667950088,2746.001510175725,3942.7720448120363,2649.652170735381,1601.881264417888,1937.5397809055366,3706.5024761763125,5529.2741529833875,7978.783122420156,3824.2909971588897,6692.678409338052,5368.3945556378785,7715.4430281116565,2236.6744090995862,3347.5993619410374,5939.164644949441,2921.3681701793375,10474.049873797143,7836.912754585044,5900.941825209863,2625.219489076881,5656.486587790138,3071.6284708711037,4032.3887911783877,5727.845844892556,1662.7581166114423,2479.801472960369,1039.887459603586,4698.737245994214,3138.857423227483,2853.989216567406,4755.276941959615
"(15, 7, '0')",1746.0426200551813,3249.375309569548,1704.8588940864167,3141.428602305937,1249.0728031247809,808.9066424558246,3099.6139736078444,3379.587978358524,4739.318885352174,1295.0837506323371,3339.8027395174613,2706.474929205789,2548.5020783405535,2034.7653468456172,3569.0337894568675,2884.420036430947,3695.5779886096648,2117.2918367074362,832.9482041011671,1.2082837914792404,2245.96965646387,2958.3068913567035,1425.9560696160995,2680.284698194664,1.2000022327353081,2698.815308551671,2601.590714002296,3677.7361883470394,2850.586260864044,1061.1128154341307,688.6860231364699,1224.5624436322257,1374.6324161944585,2274.420425628855,876.0976943166886,1025.660714387321,1064.1230365612016,2951.4515585876957,960.0806910195349,1387.2759337833024,3133.7448007335724,5821.891338670361,3800.670786580425,1022.6362849679352,2477.734847142511,990.3995860023464,1068.1015521255863,2230.049483520752,1319.837845035619,3642.56515944538,1492.9797997010169,2601.147616321951,242.7233122592008,987.2379567231891,393.62301206366686,3783.6350641758168,3719.159730195862,2132.312069543449,1425.7445128806605,2970.629946486223,6085.455864098046,1661.3172979753797,1507.930585282461,574.473513979876,221.61374389020992,634.1417787178253,4237.031031498606,3636.549886592501,1527.1101123451508,1898.184625840648,2362.1962917565716,3776.552759218062,2882.6530394451,2602.613653192288,2583.7253300873067,561.5438266372704,1573.9841890768807,1229.8620964775666,3277.240598729174,1458.904871763695,2151.6258009362477,906.4876006090599,1145.491572866836,4161.277917717388,1228.197487866704,437.5541197936267,1296.257090019808,265.98421179863294,609.2745932782668,1871.1463171860398,647.6674337477546,949.9398698261751,3572.5077575429827,2143.846427416815,641.8084221192153,1261.9968323654289,435.88381523922953,183.03373172500014,3973.477149168729,1206.6881214514194
"(15, 9, '0')",3210.217424338899,7364.250751299685,1583.529642650969,1725.8807135960678,7093.5235460896,4761.18369736781,7903.276314128937,1222.6710671264022,4000.386695726555,3471.4669982908713,6450.528745057208,2673.9757953121416,6007.828867925172,2787.896774301953,6776.321128681686,3646.9451620087857,1141.4270888114484,2766.5154205685917,4263.676397739246,3984.360836767253,6793.666968631093,2891.482127749286,1269.5483027446091,4724.744296487194,1583.7166586516628,4693.488043813799,7905.340062847202,3722.526989140064,1330.5483778805356,3056.403130780926,4689.1306183788,4626.07129969304,4792.362705024196,5070.4242798090645,2538.418635198053,3472.4663611679835,2857.6998448613804,2671.8244782228417,5154.419943201719,3896.667602530197,1463.7163155996589,5133.401148078915,682.8020920659193,9661.432503930937,6863.085854671354,824.9312528874499,5290.0359873333755,3910.96147413044,2457.8984850952197,996.9508928519208,3901.3081576932614,3269.6468521293564,3226.688896932168,2881.185148603631,1867.1302213897804,5505.912180919948,4076.2391495882875,3119.980781168339,3669.310987176535,1782.1745758264074,2733.900697786329,5977.744897228711,4887.232138610239,5042.847789449368,5783.283368830951,2405.8739415763107,6291.635800560623,3420.5430967566035,2150.3687106638904,4101.94970516176,6874.476250623514,2585.984239887032,661.9719975880776,6173.634944687079,5840.148426514021,4968.39478030637,6958.8742776055215,2791.020658535125,1720.1187236277358,6665.717790474865,3379.9933854981655,7443.513353852092,2762.26179455312,1836.7470280265177,1539.974883611561,4371.215928496047,7059.137295951975,5278.263696180647,3705.028088110786,8120.207455596163,6935.71296314089,1223.142962011531,3889.6282420336943,3589.3288378013567,2512.010084642075,2608.0859915704937,1497.2579265947309,3517.9268603187797,2742.8140947215243,3512.9877121717773
"(15, 16, '0')",1.0000329530488625,4507.892682826503,3317.2134225159007,303.7425465695307,2359.867353579257,5871.345340763008,1769.5553488916582,2818.983112085423,1627.3983916871302,3408.221993482864,1.0001439248430388,1340.1236603877053,1067.6322634619466,4487.8152409776685,2924.8647432188104,4256.213771596001,618.3828395252166,3016.1695953334,3638.0060941562697,4015.2981892484186,1028.526536312515,954.4827429782354,4025.3891547925455,1627.3504372512236,179.9439922927846,1705.1562708993506,2153.943673956359,4548.1207002566825,3798.4908499704015,5319.349726435819,2138.7261065366156,3904.254869985019,2098.756402724302,1375.0636601994763,1589.9794915155844,2271.148413165058,2802.646833376145,3130.725374097665,0.9998310508524456,1201.763632644802,1341.2117733774685,1362.2074830999143,2391.6977739574445,657.522274701425,2794.3747604364157,5824.138388739461,336.1967414815729,720.7340539716586,1553.9351670892322,1379.041842124396,4615.750380831497,3583.114855622063,2950.5944338431277,2585.6044039102994,1083.5600142840585,472.0335564399994,1750.4646715846507,502.3302162609185,340.9310451948405,3701.3813921251262,4768.4046775053575,847.7137514762004,1352.6815377318178,1219.4440678025846,1904.6551974267543,1685.5414427622504,2595.1823214359997,4627.984856480599,3399.264504447592,3056.3536586072996,1796.6630817036785,331.489857186877,2713.16248470497,3522.36242816648,4364.459274040877,1959.471681658878,2819.663296542678,1113.4480057145329,4902.349832941037,521.3484529705615,1461.7427658595277,658.8152933327965,6803.064770349451,405.66030807509776,3846.415666294943,0.9990882627450435,5046.751598214356,2791.96283118939,1357.4595514411205,906.6417280807672,1038.956141254758,3562.0671823110897,1780.1722046932155,390.74039978907433,4296.84256615345,2357.8304567114237,1307.6440402407184,3709.950768149386,3047.6270080802924,1636.1887507579381
"(15, 17, '0')",1611.7631325822304,2899.784955625139,3669.6392642193255,3092.502741804314,1272.9218870864374,931.7898719296314,884.2326150133138,5385.195636285554,1222.466637627581,987.4927719434534,1603.883224613831,522.609462290302,2654.7921697196994,2475.526396131002,860.0984023515839,900.164498443553,5154.3423901199085,244.19427384159144,2136.322145838555,3366.1097094739184,1724.0365078618984,606.1525614496247,1626.5560301809173,3630.624053274325,623.1484278047008,1153.8997894689342,4901.45639892019,2670.4559762529416,633.0609058431482,2638.8821562421035,2828.299865935583,1744.9891310345145,986.4572237441197,493.758195684451,1103.8060832890867,1452.6784683577391,924.5275474441152,4295.368789750739,4923.567943808799,4814.203398910572,1282.1980633707649,5161.534608826336,859.4941923530042,4791.301132178914,1374.562703289679,4096.54012280049,704.3164950443503,4313.884353335206,1433.056878809966,6134.513068751616,67.97826212953399,487.8347852080781,79.9079910311219,3249.145875645826,4650.431747328717,3098.6836871244022,2629.5840658230436,1706.9252347500696,2278.5461892325593,2102.04844969912,640.2692302733524,3913.521373494132,2638.8190138722,2128.899896427988,4672.551332940139,5761.012749049366,3997.522619168404,1495.9967806624654,5635.1657962023355,1278.540846583999,3056.2211622226064,2840.8821466993586,5881.4582259723375,1006.6521463727585,3231.500070198618,1802.6179292350846,2255.4778167016584,1444.4829437781978,2938.365230716383,1326.2510653669874,2667.749643176897,445.47709873030277,2533.9556661542692,949.250547046048,5591.306704139582,1535.502926410227,3276.384757474101,5162.840244769863,2879.6611603642887,1495.8636942557011,1985.30514935192,1673.4760331069892,218.92858073464677,6639.111465564336,1650.4122774379734,298.1019774304539,3434.8351850480535,2773.0582577388755,3223.2685561503263,3253.65174748796
"(16, 9, '0')",5335.71213639628,1245.1932447695253,4627.852011708949,119.6881102628838,668.2035704147797,2831.9243099792006,4725.014397940966,491.98344753120847,3119.64285587446,1206.9944272188231,4804.165843680156,1850.6783234538573,1304.3459342525043,1758.4839965065175,3308.557696094166,1800.6178345198769,2604.436496326976,6097.561966228178,4774.592856450416,1508.838675079387,710.1985442044261,4724.262691151342,6110.489268505795,917.8754460852563,1032.1439580130225,5776.307987160845,1724.5470522428159,6738.442631284436,523.8281878669989,196.23022266776252,2782.873390219037,4319.614265679132,238.05052248058442,1989.8148195213275,4871.457743703946,273.71151233722696,300.70861536437815,1297.1630380496301,6093.983573892117,3033.2038640895216,2002.0575034319893,3516.718439786088,2516.4297534422835,3148.3674505604076,2041.666254202274,822.3410410049847,2521.488944145981,4962.47360310893,2753.341893928613,1896.9957850739765,1402.3094435713667,2354.035453661458,5205.660948745212,1490.1923311874973,5974.476931473014,736.8541944960828,4775.372646228269,2971.9209613694834,2611.8458087611534,6354.2558685644,210.70908899642978,3169.4672987771196,1380.6305554891949,439.674638499195,2120.12240467825,492.51436839888277,3622.5292236424184,1241.8836185540783,1437.1329564206708,4630.492375785475,1248.220564998763,4446.264996055803,116.24153853835276,6948.221942132733,4875.370174330377,5904.507678909506,2600.997920614355,3827.8409929979875,3017.4669605903446,1470.535694541368,3561.6594571127794,87.18871142770512,1266.1292856663777,972.2581588056632,2218.625404758961,6443.817484461065,3300.874371639183,2299.81833724674,1199.2870116387153,5717.852263314207,1533.78132409581,806.9862367852481,486.8463452256497,2445.802221517668,4834.431501837194,5701.793655196249,5421.7925761037795,427.8925009865154,1149.0888848568113,2791.158424580285
"(16, 15, '0')",1275.366865143451,1621.605581681566,4543.509151023213,986.8114307102289,3406.98503366671,866.433815928251,5104.881691126195,680.9883813114049,2112.9339171338956,4300.5263157447625,2983.656344801328,950.5389003031044,3411.13332046119,5212.240820090404,1437.3275520747961,2512.9997057231453,2664.776051380533,2117.2651586941506,2764.3387045300487,2167.3526514922864,4014.0204673900475,2776.5276719847584,2002.0325977373584,2680.263039944682,299.82246377983734,712.269541605977,3533.5645480205826,2839.0328958565015,1312.2709274461458,3338.197196337084,688.6632306000455,4206.364006620468,3579.9895264183533,5759.9188888367435,3722.7343871363432,1025.6299527066778,239.56106075807168,1678.7893697674183,960.054518952538,1387.261162490148,3497.708352741367,3823.058742188634,2833.3285774445403,449.7953443278715,5132.845923395664,4.6173805975128825,2321.4186413158905,1358.6565001486865,1775.4682936724832,4777.829897148468,1058.6052039984324,4539.984991994392,242.7016538874362,763.2112672364519,4738.653632763058,3939.18262151419,2131.285686172064,3655.8047413446347,3792.9981184510584,3217.9013932254056,4525.986756988747,1810.1901935579156,1507.8948857156224,1224.0719526979794,2985.9141130677044,401.3920251417094,3341.375406051145,1451.6395346009308,1255.1158678702695,2864.17036331526,4678.707322896704,4117.762200853294,1054.456012638584,4961.402122752048,3190.1991506814097,1235.657664869955,1164.3933980361392,763.4171954067015,2146.78262575095,710.1428790028657,2660.919845334848,1332.2537333311382,2321.261257900591,2367.870229933905,467.259407571517,1.5998880996042448,1301.0247114212652,1745.258556215691,730.2030142335584,3000.156403723807,1639.7317035272629,1025.789266444823,2452.2742801442087,4803.898731104106,641.7847493706475,267.287495937174,58.233485692962255,183.00202060630937,1010.2705373738697,2480.014462513863
"(16, 18, '0')",1393.236824527481,3531.9143875937207,5121.973364635258,632.0135434794392,3661.213465569311,2352.0096866710965,1923.4151178600796,2744.7584552077833,1358.972730422175,6803.009928574458,1735.9257421754469,1.0988147406532975,1.0990622433337642,1935.4276443789868,3492.380123801614,560.57270626239,1687.2281165144846,930.9326662026399,3714.59440736701,1637.3172685650345,3338.788760385927,646.8598215407098,3423.1323031109273,396.14967563031405,841.5467537773653,1.0988147406532975,6854.568573197983,888.274318866937,2276.8896151534136,3833.332913841291,3581.068200635852,1698.4093462205292,2098.8577461709874,2032.7599697636565,1909.068457979176,1876.9879749981842,2413.9043757733807,3380.218720489421,1.0961218032537248,3271.922467238403,3130.3976600280125,331.75195084510153,2820.345881221897,1.0988590427824705,1767.4300716050175,3319.827369229225,892.3756466314335,2764.9840989539457,3732.6073525044712,1938.5373437957114,1671.5331287788663,1271.0624067317895,1352.9787432510975,6926.068831939302,2024.8047412117496,2499.440980644385,1747.423177661986,1446.2598158273368,2010.7791038139019,582.9195623113435,1760.6083802371181,4570.708054035179,2352.008671983711,3022.860865795924,3470.6911318728835,3606.984055636077,558.0069176418906,2330.878565944843,2503.3040370909607,3100.201207051025,3290.76944747809,2187.489883415916,585.9229583276458,2756.4263153955626,4747.151163599105,3548.147184450099,294.82810276200115,713.3976985938867,5403.601499148903,2305.130025510495,595.9420026595129,3654.155123017678,2322.7983996176254,3510.914089292254,2272.1431142858687,3857.996905371821,2264.124943830525,302.0845379797924,1.0988147406630226,519.4060152260739,2257.2780099656916,3368.4232517302335,2130.5914104005924,2454.6669350133407,2285.2431237209485,6851.484614104705,2882.9545985248483,2906.0768733784025,2534.525242386894,2632.6652904229422
"(17, 6, '0')",3627.111738941564,3214.0602831830665,1899.0105307466301,1500.136786395078,1097.308770572943,471.1812803143257,1617.4322410055483,2398.4031481621637,1341.9618036305542,2306.7414757654033,1218.4374359299181,3936.270988700897,2205.9136280336616,2754.455045875492,2387.460673532604,1359.3060668147818,1846.5628369029337,883.2174052763677,1484.2022748505258,669.6748746018288,1391.656925257683,946.2479073396964,562.3228954532791,2519.8185599119424,1843.2530764069552,3580.240391707781,2825.2225308382085,3019.7820627608235,772.2443840554322,1805.6084635270072,671.8275461208841,1400.7369180646538,668.3722434346535,1587.5792815889945,2214.110939574548,1456.2553137239306,2329.844095770179,1841.337553127573,1242.4323677934708,2784.774764848655,1352.98843583277,3839.8347103863557,1907.0266532097992,502.7482920196098,681.6840727159903,990.8537783207064,1319.3746429720381,2630.922188408665,230.69018229390304,1664.1812314408007,3819.823336789225,2290.733525780616,583.6069376785495,3231.436820574725,1546.683147331392,2658.999249193429,2081.63790171001,2960.9656175985565,2056.9810358194636,3742.6032202022484,577.6223568955445,737.5032979013519,1033.3818786447619,1984.4193213606989,3095.6257049133756,3323.1940406493354,996.5185890265739,1961.5475149784,1722.5634148156346,2770.9593925854338,2562.1581284133435,1228.6917557263619,3436.8914554633457,3248.042620518167,1233.7871653817458,2166.32119708299,2414.98552401436,2144.6844630980477,1753.488283250177,1080.5508686899361,236.63309362051905,774.2890801789468,2372.5796190860488,1324.7797649581478,2268.5252793004584,3130.0103587980884,2269.8963179503476,2545.5719852315387,1146.9154266761336,999.581289209379,1075.1476911270856,1271.946652246237,2316.200267960987,2713.2974477569705,1841.4211268954568,1795.6136729464797,1393.553663427827,1817.631005965343,1570.1419259326929,3393.8257760136967
"(17, 15, '0')",1269.9536791578014,1375.6828376736416,865.3107393383441,1061.1384753458044,3192.834897386144,6647.001588857123,1759.0255784129085,4049.5960470143636,3164.1018797082843,5622.172477606912,1971.5090769978547,2673.654876097438,5764.208754071958,2481.9493148597703,3502.653554362094,1179.3853619586712,2828.9487630270214,2150.696105608777,838.7318402880079,5048.356293907862,3338.0560413582784,4336.231458267178,2103.7240512447,3661.7573992729986,3316.275552460813,4507.79462125159,817.1116357912177,1041.0519156443358,3100.215863849652,4751.858694546969,1616.8090432878448,2810.9826117858265,3895.523058484763,5587.982503287082,1700.2476558628018,2750.8772311164275,2928.0024714899464,1893.1806675694045,4690.268512855427,2093.3070613190816,58.578593755129354,2859.7817827184617,2343.3722396552475,1196.0621364568406,553.6144220028916,939.6489725509009,3318.707407889898,4579.93518271437,4636.971068889292,2467.3284214635396,4183.86375297561,4140.91721066532,3623.1460812027267,1767.5393742008855,1799.5802273302493,3534.478558880608,3706.610048025277,5245.002641937315,3031.784828268691,3070.9432431874657,1153.124732042051,740.3671531729474,5305.143345211278,4073.374083774097,2221.6169544979125,3559.891909262574,5651.174523158526,1742.4035474001541,2057.731809061663,1579.5530738614482,4454.019090614118,4566.798293905178,1828.051273953281,586.9866004168334,5614.58155489469,1957.6741168793392,3299.8178011853906,4604.321347510509,4590.929343115789,613.2876974333718,2605.066567663086,1816.8818788489084,4401.287421314317,429.17410943105386,2818.841839861981,2934.277129863786,1221.2536061560434,4823.720067628017,3314.7935267814596,2081.759273312926,3349.463585493079,3285.9339898111234,1238.1053504686638,2126.4906327741814,6147.0622577374825,1106.6506992102165,3530.29986702371,4480.140246916847,573.6765550478297,1394.346103037764
"(17, 19, '0')",920.8804955591122,3615.2869305935974,4052.111513912252,4557.548487445992,2237.3332188871136,1975.4584381824827,1071.5789306102286,6789.569878483948,2579.283892580619,2002.2787377766,3799.434748287376,1708.6855087496147,1677.5520424522197,2765.5572423711064,1269.049973222334,1513.433123531108,6464.989538463507,1981.5392080800593,3253.6007783008918,4675.211389458303,2857.868647619848,3554.0717294836923,2217.1265323506,3126.963041509643,1767.9138102645145,2102.0037034492843,4719.867135402667,1809.0689354964347,2120.2256177484346,4155.401148552924,5781.558371467748,1978.5171047290874,2290.3503031118507,2441.690624340595,2524.592062089273,3073.662348303698,3533.7015034563324,4708.3992598739005,6710.37103638377,4922.457980513939,3880.4192478100817,5487.29409733178,1423.6116885523058,7539.578305745967,2435.6314541009942,4474.991150544299,682.4644927186168,4660.376691785843,1462.409776233132,6605.2767708596175,1938.841201652337,1676.3928491351294,1905.038805577375,1302.144721086964,6531.399693035073,2043.8317664028978,2596.2962836250226,1061.6920258422954,1793.7514985136934,2316.6525555600874,2567.388982837364,4847.812627197521,3795.5960811955565,2814.7712629785055,2665.988709922,7289.26582047275,3481.9395421750796,2044.6508120460564,5355.195005518165,2324.820498514148,3852.825168772052,4526.452159406413,6977.578971501512,2949.5476222137177,4555.420092513905,3085.7767440832226,2003.6221184099168,2227.4117569789414,6034.60933440058,3337.6796749304503,1378.0555262801922,1904.8302030872708,1788.9367861041487,2480.316912282776,6092.610089739994,3119.711655601322,5762.433983716296,3699.0546067133323,4431.056476460673,2346.540275388284,3318.8666118802857,3141.753576808578,1354.8243367055359,6423.979031164645,3744.3398080361467,3055.578573913162,2907.6963829137744,4680.434527004563,4145.667304574765,2502.2944794056675
"(18, 14, '0')",4265.229859688723,6750.931445363358,5455.3622098166725,5704.0666741988625,820.0987721227382,734.9448864107592,6050.182182905079,4311.81161382776,4100.65376968103,4606.324634093164,5711.830887358705,2071.194487718684,681.2798423416059,4798.1273281828935,4257.0584337991495,1450.709013769271,1636.4334796342478,4547.112785562689,3400.3134120521368,2945.9894707755952,4105.452221102809,4467.405736304401,7908.998550137541,758.3374904979594,1356.0221961488674,3194.389347454305,2225.3986667619442,2455.9404281059024,3870.8190138206883,695.3926891799407,6356.794361883562,3895.6554726187633,3496.5238527427955,4021.580389191453,2973.362506186955,1754.1378795612459,3750.55144990889,1056.0526741388605,2650.0532319789995,4074.860389842379,3583.6416744955613,2266.730421539408,4597.73783356746,4761.183072652787,4070.959984241177,3718.753688402082,5203.081630729923,3368.719044170006,2935.131856003367,5215.052495966149,1146.0476627515814,1764.0113688768754,3048.9811757638563,5293.322303697399,1810.9235517255545,1864.231649558987,3014.9746573399216,3254.4912722779577,1479.2373916933454,5896.501304607373,4742.010263258632,2969.872502934543,2217.314405760896,2506.108911714179,4525.794301549275,5166.948406620633,4749.6024513362545,5049.9165280203915,6346.234033676174,4215.950252236753,6254.385737281284,5458.803002589997,1106.5466108997216,3754.671883495718,504.9568060448988,2841.865588238248,2081.878995904091,2052.107598187772,5304.612794597375,4388.380925623608,4653.714708729215,3291.8561086955247,5582.588850445591,2926.7979213839712,1294.480736636848,7195.464998964602,283.7330466854845,4181.368938969155,5236.345536020679,6748.61395466259,5340.659308954158,3925.295816107639,1396.5280768590042,2396.4035381579397,2770.7002180762875,4382.080700933211,3476.3977487992097,3362.6854157887847,2590.2125124211775,3914.7109353904134
"(18, 16, '0')",2514.520440670905,1578.7923867440727,5677.106897581956,3549.266131456614,260.55650766889283,3792.1856708062314,4140.951425760373,5758.828634526833,1979.9853162635632,1793.7290413364385,2705.953561953718,1058.7001655535764,3584.250687979573,2174.7099292758803,35.212342108651875,3488.481269405409,3135.774290747885,4118.920079210107,1780.8679132132872,3719.6904937479344,1410.3566223020807,2254.837553692783,212.2366267842968,1370.972457558187,2070.9176925278894,3157.5335664736735,2607.8822438497746,5050.716213675293,3888.8014906465146,758.175048449001,1339.0416912456412,5793.538447471826,3477.7738550214153,1932.004711308384,580.148509527236,1148.042148083984,2047.6452266229492,2864.6889797665513,4353.621318655476,1810.3671355900988,705.1023690916668,1224.3380696452416,3536.9490961191955,322.0335592408816,3740.3011922650594,3207.5723259876704,5402.882307264671,1516.7608252125065,4978.976797306646,3259.9929402616153,1.1121766969416558,3708.176046754997,1493.9905725589686,4347.227904633316,5193.356827778251,1910.8939715965425,2491.1273882544924,3971.433756822157,2701.369284682748,2579.42218588355,4994.272398748837,1664.772241790281,1720.9304048407748,2426.1304930013703,3077.693944858135,5159.887297477677,3221.5408423993426,3455.2598778086694,1577.630856587859,3519.932645858183,113.5305730374374,2188.372648347941,3291.678236667184,752.8226215648127,1665.4459190367945,3193.0906601601,4365.945244876362,3178.6131261932806,1674.296525966221,1726.4289799131204,1.1463023026506916,1345.0003174505623,2833.5873634440563,2589.043186906858,1.217059605229169,1724.2258021689809,2509.6820006677726,3714.353038384322,2045.5355162897522,2460.556715673106,1544.247486529398,1764.9410333775302,1669.5469948807624,1860.1978417264359,1026.7027261913686,327.8900315047514,629.6231792263616,199.23244613148032,4152.509135129001,6327.927623704908
